en	original	?	Frank was upset with Tom because the toaster he had bought from him didn't work.	["Frank", "was", "upset", "with", "Tom", "because", "the", "toaster", "he", "had", "bought", "from", "him", "did", "n't", "work", "."]	["he", [8, 9], ["he"]]	[["Frank", [0, 1], ["Frank"], true], ["Tom", [4, 5], ["Tom"], false]]
en	original	?	Frank was upset with Tom because the toaster he had sold him didn't work.	["Frank", "was", "upset", "with", "Tom", "because", "the", "toaster", "he", "had", "sold", "him", "did", "n't", "work", "."]	["he", [8, 9], ["he"]]	[["Frank", [0, 1], ["Frank"], false], ["Tom", [4, 5], ["Tom"], true]]
en	original	?	Jim yelled at Kevin because he was so upset.	["Jim", "yelled", "at", "Kevin", "because", "he", "was", "so", "upset", "."]	["he", [5, 6], ["he"]]	[["Jim", [0, 1], ["Jim"], true], ["Kevin", [3, 4], ["Kevin"], false]]
en	original	?	Jim comforted Kevin because he was so upset.	["Jim", "comforted", "Kevin", "because", "he", "was", "so", "upset", "."]	["he", [4, 5], ["he"]]	[["Jim", [0, 1], ["Jim"], false], ["Kevin", [2, 3], ["Kevin"], true]]
en	original	?	The sack of potatoes had been placed above the bag of flour, so it had to be moved first.	["The", "sack", "of", "potatoes", "had", "been", "placed", "above", "the", "bag", "of", "flour", ",", "so", "it", "had", "to", "be", "moved", "first", "."]	["it", [14, 15], ["it"]]	[["The sack of potatoes", [0, 4], ["The", "sack", "of", "potatoes"], true], ["the bag of flour", [8, 12], ["the", "bag", "of", "flour"], false]]
en	original	?	The sack of potatoes had been placed below the bag of flour, so it had to be moved first.	["The", "sack", "of", "potatoes", "had", "been", "placed", "below", "the", "bag", "of", "flour", ",", "so", "it", "had", "to", "be", "moved", "first", "."]	["it", [14, 15], ["it"]]	[["The sack of potatoes", [0, 4], ["The", "sack", "of", "potatoes"], false], ["the bag of flour", [8, 12], ["the", "bag", "of", "flour"], true]]
en	original	?	Pete envies Martin although he is very successful.	["Pete", "envies", "Martin", "although", "he", "is", "very", "successful", "."]	["he", [4, 5], ["he"]]	[["Pete", [0, 1], ["Pete"], true], ["Martin", [2, 3], ["Martin"], false]]
en	original	?	Pete envies Martin because he is very successful.	["Pete", "envies", "Martin", "because", "he", "is", "very", "successful", "."]	["he", [4, 5], ["he"]]	[["Pete", [0, 1], ["Pete"], false], ["Martin", [2, 3], ["Martin"], true]]
en	original	?	The older students were bullying the younger ones, so we punished them.	["The", "older", "students", "were", "bullying", "the", "younger", "ones", ",", "so", "we", "punished", "them", "."]	["them", [12, 13], ["them"]]	[["The older students", [0, 3], ["The", "older", "students"], true], ["the younger ones", [5, 8], ["the", "younger", "ones"], false]]
en	original	?	The older students were bullying the younger ones, so we rescued them.	["The", "older", "students", "were", "bullying", "the", "younger", "ones", ",", "so", "we", "rescued", "them", "."]	["them", [12, 13], ["them"]]	[["The older students", [0, 3], ["The", "older", "students"], false], ["the younger ones", [5, 8], ["the", "younger", "ones"], true]]
en	original	?	I poured water from the bottle into the cup until it was empty.	["I", "poured", "water", "from", "the", "bottle", "into", "the", "cup", "until", "it", "was", "empty", "."]	["it", [10, 11], ["it"]]	[["the bottle", [4, 6], ["the", "bottle"], true], ["the cup", [7, 9], ["the", "cup"], false]]
en	original	?	I poured water from the bottle into the cup until it was full.	["I", "poured", "water", "from", "the", "bottle", "into", "the", "cup", "until", "it", "was", "full", "."]	["it", [10, 11], ["it"]]	[["the bottle", [4, 6], ["the", "bottle"], false], ["the cup", [7, 9], ["the", "cup"], true]]
en	original	?	Susan knows all about Ann's personal problems because she is nosy.	["Susan", "knows", "all", "about", "Ann", "'s", "personal", "problems", "because", "she", "is", "nosy", "."]	["she", [9, 10], ["she"]]	[["Susan", [0, 1], ["Susan"], true], ["Ann", [4, 5], ["Ann"], false]]
en	original	?	Susan knows all about Ann's personal problems because she is indiscreet.	["Susan", "knows", "all", "about", "Ann", "'s", "personal", "problems", "because", "she", "is", "indiscreet", "."]	["she", [9, 10], ["she"]]	[["Susan", [0, 1], ["Susan"], false], ["Ann", [4, 5], ["Ann"], true]]
en	original	?	Sid explained his theory to Mark but he couldn't convince him.	["Sid", "explained", "his", "theory", "to", "Mark", "but", "he", "could", "n't", "convince", "him", "."]	["he", [7, 8], ["he"]]	[["Sid", [0, 1], ["Sid"], true], ["Mark", [5, 6], ["Mark"], false]]
en	original	?	Sid explained his theory to Mark but he couldn't understand him.	["Sid", "explained", "his", "theory", "to", "Mark", "but", "he", "could", "n't", "understand", "him", "."]	["he", [7, 8], ["he"]]	[["Sid", [0, 1], ["Sid"], false], ["Mark", [5, 6], ["Mark"], true]]
en	original	?	Susan knew that Ann's son had been in a car accident, so she told her about it.	["Susan", "knew", "that", "Ann", "'s", "son", "had", "been", "in", "a", "car", "accident", ",", "so", "she", "told", "her", "about", "it", "."]	["she", [14, 15], ["she"]]	[["Susan", [0, 1], ["Susan"], true], ["Ann", [3, 4], ["Ann"], false]]
en	original	?	Susan knew that Ann's son had been in a car accident, because she told her about it.	["Susan", "knew", "that", "Ann", "'s", "son", "had", "been", "in", "a", "car", "accident", ",", "because", "she", "told", "her", "about", "it", "."]	["she", [14, 15], ["she"]]	[["Susan", [0, 1], ["Susan"], false], ["Ann", [3, 4], ["Ann"], true]]
en	original	?	Joe's uncle can still beat him at tennis, even though he is 30 years younger.	["Joe", "'s", "uncle", "can", "still", "beat", "him", "at", "tennis", ",", "even", "though", "he", "is", "30", "years", "younger", "."]	["he", [12, 13], ["he"]]	[["Joe", [0, 1], ["Joe"], true], ["Joe's uncle", [0, 3], ["Joe", "'s", "uncle"], false]]
en	original	?	Joe's uncle can still beat him at tennis, even though he is 30 years older.	["Joe", "'s", "uncle", "can", "still", "beat", "him", "at", "tennis", ",", "even", "though", "he", "is", "30", "years", "older", "."]	["he", [12, 13], ["he"]]	[["Joe", [0, 1], ["Joe"], false], ["Joe's uncle", [0, 3], ["Joe", "'s", "uncle"], true]]
en	original	?	The painting in Mark's living room shows an oak tree. It is to the right of the bookcase.	["The", "painting", "in", "Mark", "'s", "living", "room", "shows", "an", "oak", "tree", ".", "It", "is", "to", "the", "right", "of", "the", "bookcase", "."]	["It", [12, 13], ["It"]]	[["The painting", [0, 2], ["The", "painting"], true], ["oak tree", [9, 11], ["oak", "tree"], false]]
en	original	?	The painting in Mark's living room shows an oak tree. It is to the right of a house.	["The", "painting", "in", "Mark", "'s", "living", "room", "shows", "an", "oak", "tree", ".", "It", "is", "to", "the", "right", "of", "a", "house", "."]	["It", [12, 13], ["It"]]	[["The painting", [0, 2], ["The", "painting"], false], ["oak tree", [9, 11], ["oak", "tree"], true]]
en	original	?	There is a gap in the wall. You can see the garden through it.	["There", "is", "a", "gap", "in", "the", "wall", ".", "You", "can", "see", "the", "garden", "through", "it", "."]	["it", [14, 15], ["it"]]	[["gap", [3, 4], ["gap"], true], ["the wall", [5, 7], ["the", "wall"], false]]
en	original	?	There is a gap in the wall. You can see the garden behind it.	["There", "is", "a", "gap", "in", "the", "wall", ".", "You", "can", "see", "the", "garden", "behind", "it", "."]	["it", [14, 15], ["it"]]	[["gap", [3, 4], ["gap"], false], ["the wall", [5, 7], ["the", "wall"], true]]
en	original	?	The drain is clogged with hair. It has to be cleaned.	["The", "drain", "is", "clogged", "with", "hair", ".", "It", "has", "to", "be", "cleaned", "."]	["It", [7, 8], ["It"]]	[["The drain", [0, 2], ["The", "drain"], true], ["hair", [5, 6], ["hair"], false]]
en	original	?	The drain is clogged with hair. It has to be removed.	["The", "drain", "is", "clogged", "with", "hair", ".", "It", "has", "to", "be", "removed", "."]	["It", [7, 8], ["It"]]	[["The drain", [0, 2], ["The", "drain"], false], ["hair", [5, 6], ["hair"], true]]
en	original	?	My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was short, so it worked out.	["My", "meeting", "started", "at", "4:00", "and", "I", "needed", "to", "catch", "the", "train", "at", "4:30", ",", "so", "there", "was", "n't", "much", "time", ".", "Luckily", ",", "it", "was", "short", ",", "so", "it", "worked", "out", "."]	["it", [24, 25], ["it"]]	[["meeting", [1, 2], ["meeting"], true], ["the train", [10, 12], ["the", "train"], false]]
en	original	?	My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was delayed, so it worked out.	["My", "meeting", "started", "at", "4:00", "and", "I", "needed", "to", "catch", "the", "train", "at", "4:30", ",", "so", "there", "was", "n't", "much", "time", ".", "Luckily", ",", "it", "was", "delayed", ",", "so", "it", "worked", "out", "."]	["it", [24, 25], ["it"]]	[["meeting", [1, 2], ["meeting"], false], ["the train", [10, 12], ["the", "train"], true]]
en	original	?	There is a pillar between me and the stage, and I can't see around it.	["There", "is", "a", "pillar", "between", "me", "and", "the", "stage", ",", "and", "I", "ca", "n't", "see", "around", "it", "."]	["it", [16, 17], ["it"]]	[["pillar", [3, 4], ["pillar"], true], ["the stage", [7, 9], ["the", "stage"], false]]
en	original	?	There is a pillar between me and the stage, and I can't see it.	["There", "is", "a", "pillar", "between", "me", "and", "the", "stage", ",", "and", "I", "ca", "n't", "see", "it", "."]	["it", [15, 16], ["it"]]	[["pillar", [3, 4], ["pillar"], false], ["the stage", [7, 9], ["the", "stage"], true]]
en	original	?	They broadcast an announcement, but a subway came into the station and I couldn't hear it.	["They", "broadcast", "an", "announcement", ",", "but", "a", "subway", "came", "into", "the", "station", "and", "I", "could", "n't", "hear", "it", "."]	["it", [17, 18], ["it"]]	[["announcement", [3, 4], ["announcement"], true], ["subway", [7, 8], ["subway"], false]]
en	original	?	They broadcast an announcement, but a subway came into the station and I couldn't hear over it.	["They", "broadcast", "an", "announcement", ",", "but", "a", "subway", "came", "into", "the", "station", "and", "I", "could", "n't", "hear", "over", "it", "."]	["it", [18, 19], ["it"]]	[["announcement", [3, 4], ["announcement"], false], ["subway", [7, 8], ["subway"], true]]
en	original	?	In the middle of the outdoor concert, the rain started falling, but it continued until 10.	["In", "the", "middle", "of", "the", "outdoor", "concert", ",", "the", "rain", "started", "falling", ",", "but", "it", "continued", "until", "10", "."]	["it", [14, 15], ["it"]]	[["concert", [6, 7], ["concert"], true], ["the rain", [8, 10], ["the", "rain"], false]]
en	original	?	In the middle of the outdoor concert, the rain started falling, and it continued until 10.	["In", "the", "middle", "of", "the", "outdoor", "concert", ",", "the", "rain", "started", "falling", ",", "and", "it", "continued", "until", "10", "."]	["it", [14, 15], ["it"]]	[["concert", [6, 7], ["concert"], false], ["the rain", [8, 10], ["the", "rain"], true]]
en	original	?	I used an old rag to clean the knife, and then I put it in the trash.	["I", "used", "an", "old", "rag", "to", "clean", "the", "knife", ",", "and", "then", "I", "put", "it", "in", "the", "trash", "."]	["it", [14, 15], ["it"]]	[["rag", [4, 5], ["rag"], true], ["the knife", [7, 9], ["the", "knife"], false]]
en	original	?	I used an old rag to clean the knife, and then I put it in the drawer.	["I", "used", "an", "old", "rag", "to", "clean", "the", "knife", ",", "and", "then", "I", "put", "it", "in", "the", "drawer", "."]	["it", [14, 15], ["it"]]	[["rag", [4, 5], ["rag"], false], ["the knife", [7, 9], ["the", "knife"], true]]
en	original	?	Ann asked Mary what time the library closes, because she had forgotten.	["Ann", "asked", "Mary", "what", "time", "the", "library", "closes", ",", "because", "she", "had", "forgotten", "."]	["she", [10, 11], ["she"]]	[["Ann", [0, 1], ["Ann"], true], ["Mary", [2, 3], ["Mary"], false]]
en	original	?	Ann asked Mary what time the library closes, but she had forgotten.	["Ann", "asked", "Mary", "what", "time", "the", "library", "closes", ",", "but", "she", "had", "forgotten", "."]	["she", [10, 11], ["she"]]	[["Ann", [0, 1], ["Ann"], false], ["Mary", [2, 3], ["Mary"], true]]
en	original	?	I took the water bottle out of the backpack so that it would be handy.	["I", "took", "the", "water", "bottle", "out", "of", "the", "backpack", "so", "that", "it", "would", "be", "handy", "."]	["it", [11, 12], ["it"]]	[["the water bottle", [2, 5], ["the", "water", "bottle"], true], ["the backpack", [7, 9], ["the", "backpack"], false]]
en	original	?	I took the water bottle out of the backpack so that it would be lighter.	["I", "took", "the", "water", "bottle", "out", "of", "the", "backpack", "so", "that", "it", "would", "be", "lighter", "."]	["it", [11, 12], ["it"]]	[["the water bottle", [2, 5], ["the", "water", "bottle"], false], ["the backpack", [7, 9], ["the", "backpack"], true]]
en	original	?	I couldn't put the pot on the shelf because it was too tall.	["I", "could", "n't", "put", "the", "pot", "on", "the", "shelf", "because", "it", "was", "too", "tall", "."]	["it", [10, 11], ["it"]]	[["the pot", [4, 6], ["the", "pot"], true], ["the shelf", [7, 9], ["the", "shelf"], false]]
en	original	?	I couldn't put the pot on the shelf because it was too high.	["I", "could", "n't", "put", "the", "pot", "on", "the", "shelf", "because", "it", "was", "too", "high", "."]	["it", [10, 11], ["it"]]	[["the pot", [4, 6], ["the", "pot"], false], ["the shelf", [7, 9], ["the", "shelf"], true]]
en	original	?	I'm sure that my map will show this building; it is very good.	["I", "'m", "sure", "that", "my", "map", "will", "show", "this", "building", ";", "it", "is", "very", "good", "."]	["it", [11, 12], ["it"]]	[["map", [5, 6], ["map"], true], ["building", [9, 10], ["building"], false]]
en	original	?	I'm sure that my map will show this building; it is very famous.	["I", "'m", "sure", "that", "my", "map", "will", "show", "this", "building", ";", "it", "is", "very", "famous", "."]	["it", [11, 12], ["it"]]	[["map", [5, 6], ["map"], false], ["building", [9, 10], ["building"], true]]
en	original	?	Bob paid for Charlie's college education. He is very generous.	["Bob", "paid", "for", "Charlie", "'s", "college", "education", ".", "He", "is", "very", "generous", "."]	["He", [8, 9], ["He"]]	[["Bob", [0, 1], ["Bob"], true], ["Charlie", [3, 4], ["Charlie"], false]]
en	original	?	Bob paid for Charlie's college education. He is very grateful.	["Bob", "paid", "for", "Charlie", "'s", "college", "education", ".", "He", "is", "very", "grateful", "."]	["He", [8, 9], ["He"]]	[["Bob", [0, 1], ["Bob"], false], ["Charlie", [3, 4], ["Charlie"], true]]
en	original	?	Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very hurt.	["Bob", "paid", "for", "Charlie", "'s", "college", "education", ",", "but", "now", "Charlie", "acts", "as", "though", "it", "never", "happened", ".", "He", "is", "very", "hurt", "."]	["He", [18, 19], ["He"]]	[["Bob", [0, 1], ["Bob"], true], ["Charlie", [3, 4], ["Charlie"], false]]
en	original	?	Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very ungrateful.	["Bob", "paid", "for", "Charlie", "'s", "college", "education", ",", "but", "now", "Charlie", "acts", "as", "though", "it", "never", "happened", ".", "He", "is", "very", "ungrateful", "."]	["He", [18, 19], ["He"]]	[["Bob", [0, 1], ["Bob"], false], ["Charlie", [3, 4], ["Charlie"], true]]
en	original	?	Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have won.	["Bob", "was", "playing", "cards", "with", "Adam", "and", "was", "way", "ahead", ".", "If", "Adam", "had", "n't", "had", "a", "sudden", "run", "of", "good", "luck", ",", "he", "would", "have", "won", "."]	["he", [23, 24], ["he"]]	[["Bob", [0, 1], ["Bob"], true], ["Adam", [5, 6], ["Adam"], false]]
en	original	?	Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.	["Bob", "was", "playing", "cards", "with", "Adam", "and", "was", "way", "ahead", ".", "If", "Adam", "had", "n't", "had", "a", "sudden", "run", "of", "good", "luck", ",", "he", "would", "have", "lost", "."]	["he", [23, 24], ["he"]]	[["Bob", [0, 1], ["Bob"], false], ["Adam", [5, 6], ["Adam"], true]]
en	original	?	Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.	["Adam", "ca", "n't", "leave", "work", "here", "until", "Bob", "arrives", "to", "replace", "him", ".", "If", "Bob", "had", "left", "home", "for", "work", "on", "time", ",", "he", "would", "be", "gone", "by", "this", "time", "."]	["he", [23, 24], ["he"]]	[["Adam", [0, 1], ["Adam"], true], ["Bob", [7, 8], ["Bob"], false]]
en	original	?	Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.	["Adam", "ca", "n't", "leave", "work", "here", "until", "Bob", "arrives", "to", "replace", "him", ".", "If", "Bob", "had", "left", "home", "for", "work", "on", "time", ",", "he", "would", "be", "here", "by", "this", "time", "."]	["he", [23, 24], ["he"]]	[["Adam", [0, 1], ["Adam"], false], ["Bob", [7, 8], ["Bob"], true]]
en	original	?	If the con artist has succeeded in fooling Sam, he would have gotten a lot of money.	["If", "the", "con", "artist", "has", "succeeded", "in", "fooling", "Sam", ",", "he", "would", "have", "gotten", "a", "lot", "of", "money", "."]	["he", [10, 11], ["he"]]	[["the con artist", [1, 4], ["the", "con", "artist"], true], ["Sam", [8, 9], ["Sam"], false]]
en	original	?	If the con artist has succeeded in fooling Sam, he would have lost a lot of money.	["If", "the", "con", "artist", "has", "succeeded", "in", "fooling", "Sam", ",", "he", "would", "have", "lost", "a", "lot", "of", "money", "."]	["he", [10, 11], ["he"]]	[["the con artist", [1, 4], ["the", "con", "artist"], false], ["Sam", [8, 9], ["Sam"], true]]
en	original	?	The cat was lying by the mouse hole waiting for the mouse, but it was too impatient.	["The", "cat", "was", "lying", "by", "the", "mouse", "hole", "waiting", "for", "the", "mouse", ",", "but", "it", "was", "too", "impatient", "."]	["it", [14, 15], ["it"]]	[["The cat", [0, 2], ["The", "cat"], true], ["the mouse", [5, 7], ["the", "mouse"], false]]
en	original	?	The cat was lying by the mouse hole waiting for the mouse, but it was too cautious.	["The", "cat", "was", "lying", "by", "the", "mouse", "hole", "waiting", "for", "the", "mouse", ",", "but", "it", "was", "too", "cautious", "."]	["it", [14, 15], ["it"]]	[["The cat", [0, 2], ["The", "cat"], false], ["the mouse", [5, 7], ["the", "mouse"], true]]
en	original	?	Anne gave birth to a daughter last month. She is a very charming woman.	["Anne", "gave", "birth", "to", "a", "daughter", "last", "month", ".", "She", "is", "a", "very", "charming", "woman", "."]	["She", [9, 10], ["She"]]	[["Anne", [0, 1], ["Anne"], true], ["daughter", [5, 6], ["daughter"], false]]
